device_brand,os,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Samsung,Android,12.7,8.0,5.0,32.0,4.0,2600.0,160.0,2016,1087,3.999667515,4.852264611
Samsung,Android,15.24,16.0,16.0,64.0,4.0,3000.0,189.0,2016,923,5.294208939,6.060290738
Samsung,Android,12.88,16.0,8.0,32.0,4.0,3300.0,182.0,2016,785,4.579339426,5.705214782
Samsung,Android,12.83,13.0,5.0,16.0,4.0,3300.0,169.0,2016,684,4.631714741,5.287812382
Samsung,Android,12.83,13.0,8.0,32.0,4.0,3300.0,167.0,2016,880,4.573266637,5.304100611
Samsung,Android,12.7,13.0,5.0,16.0,4.0,2400.0,143.0,2016,972,4.381276353,4.782144136
Samsung,Android,12.83,13.0,8.0,16.0,4.0,3300.0,167.0,2016,817,4.591780949,4.949893999
Samsung,Others,10.16,5.0,0.3,32.0,4.0,1500.0,127.0,2016,843,3.592093185,4.364753306
Samsung,Android,12.88,12.0,5.0,64.0,4.0,3500.0,169.0,2016,852,5.511814541,6.634515085
Samsung,Android,12.88,12.0,5.0,64.0,4.0,3500.0,169.0,2016,847,4.994099325,6.745412805
Samsung,Android,12.83,13.0,5.0,16.0,4.0,3000.0,172.0,2016,607,4.29701326,5.009634794
Samsung,Android,12.7,8.0,5.0,16.0,4.0,2600.0,149.0,2016,927,4.047252955,4.795873187
Samsung,Android,17.78,8.0,2.0,32.0,4.0,4000.0,289.0,2016,888,4.46383701,5.01422883
Samsung,Android,12.7,8.0,5.0,16.0,4.0,2600.0,138.0,2016,593,3.931041011,4.933034048
Samsung,Android,12.7,8.0,5.0,32.0,4.0,2600.0,138.0,2016,1046,4.17438727,4.799173248
Samsung,Others,12.7,8.0,5.0,32.0,4.0,2600.0,157.0,2016,907,4.360930671,5.303304908
Samsung,Android,10.29,5.0,2.0,32.0,4.0,2200.0,154.0,2016,875,4.315085229,5.298817242
Samsung,Android,12.73,12.0,5.0,32.0,4.0,4000.0,184.8,2016,707,4.916251352,5.886520611
Samsung,Android,12.7,8.0,5.0,16.0,4.0,2600.0,139.0,2016,625,4.097506226,4.877789381
Samsung,Android,12.88,16.0,8.0,32.0,4.0,3300.0,169.0,2016,772,4.514260311,5.52807897
Samsung,Android,12.75,16.0,8.0,32.0,4.0,2600.0,143.0,2016,715,4.420886706,5.396396437
Samsung,Android,15.24,16.0,8.0,32.0,4.0,5000.0,210.0,2016,775,4.548176464,5.699908313
Samsung,Android,12.83,13.0,5.0,16.0,4.0,3300.0,170.0,2016,581,4.129872568,5.438600912
Samsung,Android,12.75,13.0,5.0,16.0,4.0,3100.0,159.0,2016,980,4.300545393,5.251330575
Samsung,Android,25.43,8.0,2.0,16.0,4.0,7300.0,525.0,2016,581,4.749010756,5.389847684
Samsung,Android,17.78,5.0,2.0,32.0,4.0,4000.0,283.0,2016,747,4.514917197,4.858183171
Samsung,Android,12.73,12.0,5.0,32.0,4.0,3000.0,152.0,2016,1048,4.582106246,5.669915405
Samsung,Android,12.83,12.0,5.0,32.0,4.0,3600.0,157.0,2016,584,4.530769863,5.991739509
Samsung,Android,12.83,12.0,5.0,32.0,4.0,3600.0,157.0,2016,896,4.690797272,5.85901828
Samsung,Android,12.73,12.0,5.0,32.0,4.0,3000.0,152.0,2016,1037,4.226249633,5.772157377
Samsung,Android,10.16,5.0,0.3,32.0,4.0,1500.0,123.0,2016,1010,3.63995178,4.475289265
Samsung,Android,20.32,5.0,2.0,16.0,4.0,5000.0,360.0,2016,914,4.583640067,5.191789503
Samsung,Android,10.29,5.0,2.0,32.0,4.0,2050.0,131.0,2016,978,3.907412393,4.867688285
Samsung,Android,15.24,13.0,8.0,32.0,4.0,4000.0,200.0,2015,1067,4.636862633,5.704348981
Samsung,Android,12.83,13.0,5.0,16.0,4.0,3300.0,172.0,2015,1079,4.89686918,5.707209928
Samsung,Android,12.75,13.0,5.0,16.0,4.0,2900.0,155.0,2015,673,4.718498871,5.523698413
Samsung,Android,10.34,13.0,5.0,16.0,4.0,2300.0,132.0,2015,574,4.356708827,5.135504276
Samsung,Android,12.7,5.0,2.0,32.0,4.0,2600.0,138.9,2016,651,3.971423349,4.701298213
Samsung,Android,12.7,8.0,2.0,32.0,4.0,2600.0,138.0,2015,838,4.116758157,4.78840799
Samsung,Android,12.83,13.0,5.0,32.0,4.0,3000.0,172.0,2015,665,4.258869811,5.200263426
Samsung,Android,12.7,8.0,5.0,32.0,4.0,2600.0,149.0,2015,785,4.145512849,4.927905646
Samsung,Others,12.7,8.0,5.0,32.0,4.0,2600.0,137.0,2015,720,3.881976084,4.687671407
Samsung,Android,10.24,5.0,2.0,16.0,4.0,1900.0,131.0,2015,628,3.871617591,4.953006181
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3000.0,171.0,2015,763,4.941856685,6.287821385
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3000.0,171.0,2015,1083,4.541591204,6.155791841
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3000.0,171.0,2015,835,5.353373572,6.394977751
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3000.0,153.0,2015,554,5.245127538,6.308134871
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3000.0,153.0,2015,542,5.079477043,6.274837348
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3000.0,153.0,2015,575,4.90771624,6.270685929
Samsung,Android,12.73,16.0,5.0,16.0,4.0,2800.0,145.0,2015,1084,4.922168313,5.859446295
Samsung,Android,10.24,8.0,1.9,32.0,4.0,1900.0,107.0,2015,1084,3.746912485,5.254522207
Samsung,Android,7.82,8.0,2.0,32.0,4.0,1800.0,155.0,2015,940,4.51008998,5.558178501
Samsung,Android,23.04,8.0,2.1,32.0,4.0,5870.0,150.0,2015,913,4.216414691,5.989988458
Samsung,Android,20.32,8.0,2.1,32.0,4.0,4000.0,265.0,2015,696,4.982304404,5.993138146
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3050.0,151.0,2015,1048,4.509099717,5.942536873
Samsung,Android,12.88,16.0,5.0,32.0,4.0,3050.0,151.0,2015,955,4.783065294,5.522819994
Samsung,Android,10.16,3.15,5.0,16.0,4.0,1500.0,123.0,2015,551,3.851423383,4.22566518
Samsung,Android,12.83,13.0,5.0,16.0,4.0,3000.0,171.0,2015,1025,4.195697056,5.306335138
Samsung,Android,12.83,13.0,5.0,16.0,4.0,3000.0,170.0,2017,706,4.378395048,5.196395377
Samsung,Android,12.7,13.0,5.0,32.0,4.0,2600.0,146.0,2015,1011,4.573782713,5.060313952
Samsung,Android,23.01,5.0,2.0,32.0,4.0,2600.0,490.0,2015,556,4.729421148,5.293807211
Samsung,Others,5.18,3.15,5.0,256.0,0.25,1300.0,124.0,2015,790,4.417514428,4.693364197
Samsung,Android,12.73,16.0,5.0,32.0,4.0,3500.0,170.0,2015,732,4.810394136,5.940855229
Samsung,Android,17.78,2.0,2.0,32.0,4.0,3600.0,322.0,2015,1050,4.25362492,4.861980595
Samsung,Android,23.04,5.0,2.0,16.0,4.0,6000.0,490.0,2015,822,4.725084283,5.832527431
Samsung,Android,23.04,5.0,2.0,16.0,4.0,6000.0,450.0,2015,1054,4.567156744,5.52589109
Samsung,Android,20.32,5.0,2.0,16.0,4.0,4200.0,338.0,2015,578,4.689787032,5.393945678
Samsung,Android,20.32,5.0,2.0,16.0,4.0,4200.0,313.0,2015,954,4.431768727,5.342094989
Samsung,Android,10.29,5.0,2.0,32.0,4.0,2200.0,154.0,2015,882,4.171305603,5.393627546
Samsung,Android,12.73,16.0,5.0,32.0,4.0,2600.0,132.0,2015,698,4.817293234,6.215427762
Samsung,Android,12.73,16.0,5.0,32.0,4.0,2550.0,140.0,2015,1088,4.806804054,6.018982433
Samsung,Android,12.73,16.0,5.0,32.0,4.0,2600.0,132.0,2015,916,4.970993159,5.938959993
Samsung,Android,12.73,16.0,5.0,32.0,4.0,2550.0,138.0,2015,811,5.080472254,5.991664527
Samsung,Android,12.73,16.0,5.0,32.0,4.0,2550.0,138.0,2015,945,4.512835575,5.631211782
Samsung,Android,10.24,5.0,2.0,16.0,4.0,1850.0,122.0,2015,760,4.003872659,4.783651043
Samsung,Android,10.24,5.0,2.0,16.0,4.0,1850.0,122.0,2015,840,3.91442013,4.711060561
Samsung,Android,10.34,5.0,2.0,32.0,4.0,2000.0,129.0,2015,1056,4.014399072,5.021245473
Samsung,Android,17.78,2.0,5.0,32.0,4.0,3600.0,310.0,2015,583,4.508989628,4.784654388
Samsung,Others,10.16,3.15,0.3,16.0,4.0,1500.0,112.0,2015,652,3.24376354,4.378771342
Samsung,Android,12.83,13.0,5.0,16.0,4.0,2600.0,141.0,2015,599,4.148832748,5.701245927
Samsung,Android,12.83,13.0,5.0,16.0,4.0,2600.0,141.0,2015,886,4.778282804,5.698669425
Samsung,Android,13.34,13.0,5.0,16.0,4.0,2500.0,161.0,2015,677,4.462338537,5.562103696
Samsung,Android,12.83,13.0,5.0,16.0,4.0,2950.0,141.0,2015,947,4.644871553,5.440120702
Samsung,Android,12.7,8.0,5.0,16.0,4.0,2400.0,150.0,2015,804,4.506233438,5.301312876
Samsung,Android,10.29,5.0,2.0,32.0,4.0,2000.0,130.0,2014,887,3.584906864,5.010835274
Samsung,Android,12.7,13.0,5.0,16.0,4.0,2300.0,123.0,2014,682,4.761831996,5.671706841
Samsung,Android,12.7,13.0,5.0,16.0,4.0,2300.0,123.0,2014,627,4.406109305,5.561335264
Samsung,Android,10.29,8.0,5.0,16.0,4.0,1900.0,110.3,2014,971,4.23598879,5.443456132
Samsung,Android,10.29,8.0,5.0,16.0,4.0,1900.0,110.3,2014,961,4.24046307,5.248969547
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,145.0,2014,1013,4.96932707,5.943979781
Samsung,Android,7.7,2.0,2.0,16.0,4.0,1200.0,107.0,2014,1082,2.961140829,4.615813346
Samsung,Android,10.16,3.15,0.3,16.0,4.0,1500.0,123.0,2014,707,3.463232773,4.38651654
Samsung,Android,12.7,8.0,5.0,32.0,4.0,2600.0,152.0,2014,918,4.307033656,5.002334269
Samsung,Android,12.7,8.0,5.0,32.0,4.0,2600.0,156.0,2014,829,4.327174383,4.945349827
Samsung,Android,10.24,5.0,1.3,32.0,4.0,1900.0,126.0,2014,1071,4.198103797,5.299916088
Samsung,Android,12.85,16.0,3.7,32.0,4.0,3000.0,174.0,2014,649,4.318687394,5.710162082
Samsung,Android,12.88,16.0,3.7,16.0,4.0,3000.0,175.0,2014,1017,4.442886523,5.706246104
Samsung,Android,12.88,16.0,3.7,32.0,4.0,3220.0,176.0,2014,793,4.56995743,5.85469936
Samsung,Android,20.32,3.15,1.2,16.0,4.0,4450.0,393.0,2014,936,4.934545873,5.85567346
Samsung,Android,20.32,3.15,1.2,16.0,4.0,4450.0,393.0,2014,774,4.483567364,5.706977366
Samsung,Android,15.24,8.0,2.1,16.0,4.0,2800.0,194.0,2014,893,4.213460043,5.828386638
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,145.0,2014,718,5.004885462,5.96834944
Samsung,Android,10.34,12.0,2.1,32.0,4.0,1860.0,115.0,2014,971,3.824720677,6.109025336
Samsung,Android,10.34,12.0,2.1,32.0,4.0,1860.0,115.0,2014,1070,4.959903246,5.970904633
Samsung,Android,10.29,8.0,2.1,16.0,4.0,2100.0,118.0,2014,919,4.333755086,5.517051209
Samsung,Android,10.29,5.0,0.3,16.0,4.0,2100.0,136.9,2014,897,4.130515759,5.080845202
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1500.0,124.0,2014,735,3.50465609,4.615021502
Samsung,Others,5.08,8.0,2.0,16.0,4.0,800.0,75.0,2014,990,2.05284086,3.057297629
Samsung,Android,10.16,3.15,0.3,16.0,4.0,1500.0,123.0,2014,723,3.661508257,4.498364182
Samsung,Android,10.24,3.15,2.0,16.0,4.0,1800.0,129.0,2014,605,3.80666249,4.495243707
Samsung,Android,10.29,8.0,2.1,16.0,4.0,2100.0,120.0,2014,1029,4.338858139,5.401505524
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1800.0,130.3,2014,846,3.60631273,5.523658501
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1500.0,123.8,2014,716,4.206631038,5.390942126
Samsung,Android,7.75,3.15,2.0,16.0,4.0,1300.0,108.0,2014,658,3.701548857,4.61343593
Samsung,Android,7.75,2.0,2.0,16.0,4.0,1300.0,107.6,2014,590,3.663561646,4.800654729
Samsung,Android,10.29,5.0,0.3,16.0,4.0,2000.0,138.0,2014,724,3.966700567,4.872675061
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,158.0,2014,1002,4.791234729,5.701346176
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,145.0,2014,706,4.6226171,5.707043817
Samsung,Android,20.42,8.0,2.1,16.0,4.0,4900.0,298.0,2014,785,4.331391019,5.909332158
Samsung,Android,20.42,8.0,2.1,16.0,4.0,4900.0,294.0,2014,598,4.63336884,5.706379101
Samsung,Android,25.53,8.0,2.1,16.0,4.0,7900.0,467.0,2014,723,4.629862799,6.088999523
Samsung,Android,25.53,8.0,2.1,16.0,4.0,7900.0,465.0,2014,540,4.868764463,5.912908234
Samsung,Android,10.34,5.0,2.0,32.0,4.0,2000.0,149.0,2014,1090,4.051089054,5.348439976
Samsung,Android,10.36,8.0,1.9,16.0,4.0,2100.0,132.0,2014,1017,3.688379329,5.59897736
Samsung,Android,17.78,8.0,2.0,16.0,4.0,3200.0,245.0,2014,625,4.49635928,5.884602905
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,170.1,2014,763,4.244343779,5.989312233
Samsung,Android,10.36,20.7,2.0,32.0,4.0,2430.0,200.0,2014,994,5.073797869,6.086138161
Samsung,Android,11.84,5.0,0.3,16.0,4.0,2600.0,165.0,2014,979,4.520047933,5.518977838
Samsung,Android,10.36,8.0,1.9,16.0,4.0,2100.0,132.0,2014,1020,3.712840092,5.708803183
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1500.0,123.0,2014,845,3.989724513,4.776093698
Samsung,Windows,12.7,13.0,2.0,16.0,4.0,2600.0,135.8,2014,851,4.673482826,6.090857291
Samsung,Android,17.78,3.15,1.3,32.0,4.0,4000.0,276.0,2014,825,4.215381557,5.245760116
Samsung,Android,17.78,3.15,1.3,32.0,4.0,4000.0,276.0,2014,645,4.062337766,5.477425432
Samsung,Android,17.78,3.15,1.3,32.0,4.0,4000.0,276.0,2014,1002,4.496470769,5.63285917
Samsung,Android,20.32,3.15,1.3,16.0,4.0,4450.0,320.0,2014,1002,4.72135194,5.59456267
Samsung,Android,20.32,3.15,1.3,16.0,4.0,4450.0,320.0,2014,581,4.714652197,5.69699281
Samsung,Android,20.32,3.15,1.3,16.0,4.0,4450.0,320.0,2014,643,4.166975253,5.860273271
Samsung,Android,25.43,3.15,1.3,16.0,4.0,6800.0,487.0,2014,760,4.494908792,5.597866249
Samsung,Android,25.43,3.15,1.3,16.0,4.0,6800.0,487.0,2014,564,4.742930126,5.700978547
Samsung,Android,25.43,3.15,1.3,16.0,4.0,6800.0,487.0,2014,737,4.688039664,5.732337537
Samsung,Android,11.48,5.0,0.3,32.0,4.0,2100.0,139.0,2014,683,3.768152635,5.295513439
Samsung,Android,10.16,5.0,0.3,32.0,4.0,1500.0,112.0,2014,586,3.676806873,5.185988182
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,145.0,2014,680,4.943141299,6.043345169
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,145.0,2014,589,4.957304838,5.935158711
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,144.9,2014,955,4.64525591,6.171784101
Samsung,Android,12.73,16.0,2.0,16.0,4.0,2800.0,145.0,2014,977,4.718677427,5.517934708
Samsung,Android,10.29,5.0,0.3,16.0,4.0,2100.0,137.0,2014,755,3.770459441,5.195619968
Samsung,Android,10.29,5.0,0.3,32.0,4.0,2100.0,137.0,2014,618,4.134846506,5.561642707
Samsung,Others,5.18,5.0,2.0,256.0,4.0,1000.0,91.0,2014,1054,4.145037677,4.246493239
Samsung,Android,7.98,2.0,2.0,16.0,4.0,1300.0,105.0,2014,865,3.63995178,4.786074072
Samsung,Android,12.83,8.0,2.0,16.0,4.0,3100.0,162.5,2014,946,4.959622662,6.017132294
Samsung,Android,12.83,8.0,2.0,16.0,4.0,3100.0,162.5,2014,966,4.51601105,5.765817866
Samsung,Android,17.78,2.0,2.0,32.0,4.0,3600.0,322.0,2014,816,4.320815904,5.249547202
Samsung,Android,17.78,2.0,2.0,32.0,4.0,3600.0,310.0,2014,596,4.392348184,5.001796345
Samsung,Android,12.73,5.0,0.3,32.0,4.0,2100.0,163.0,2014,963,3.686376324,4.871679693
Samsung,Android,30.53,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1089,5.652524267,6.506516228
Samsung,Android,30.53,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1078,5.373842192,6.463232244
Samsung,Android,30.53,8.0,2.0,32.0,4.0,9500.0,750.0,2014,689,5.274127128,6.289307324
Samsung,Android,30.53,8.0,2.0,32.0,4.0,9500.0,740.0,2014,921,5.336864776,6.213707693
Samsung,Android,30.53,8.0,2.0,32.0,4.0,9500.0,732.0,2014,799,5.326856231,6.15098649
Samsung,Android,30.53,8.0,2.0,32.0,4.0,9500.0,730.2,2014,1061,4.940498912,6.042490306
Samsung,Android,25.43,8.0,2.0,16.0,4.0,8220.0,477.0,2014,925,5.114033886,6.036891921
Samsung,Android,25.43,8.0,2.0,16.0,4.0,8220.0,469.0,2014,920,4.741011409,5.888545493
Samsung,Android,20.42,8.0,2.0,16.0,4.0,4800.0,335.0,2014,664,4.99199599,6.04134935
Samsung,Android,20.42,8.0,2.0,16.0,4.0,4800.0,331.0,2014,712,4.869378902,5.671844511
Samsung,Android,10.36,16.3,2.0,32.0,4.0,2000.0,283.0,2014,779,4.926311212,5.796999556
Samsung,Android,10.34,5.0,0.3,32.0,4.0,2000.0,145.0,2013,735,4.052827882,5.249547202
Samsung,Android,12.7,13.0,2.0,16.0,4.0,2600.0,147.0,2013,953,4.642754946,6.020416369
Samsung,Android,12.7,13.0,2.0,16.0,4.0,2600.0,146.0,2013,1067,4.192831509,6.107713073
Samsung,Android,10.29,5.0,0.3,32.0,4.0,2100.0,139.0,2013,870,4.150882413,5.137267945
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1500.0,118.0,2013,1068,3.523119986,4.865532448
Samsung,Android,13.34,8.0,1.9,32.0,4.0,2600.0,163.0,2013,1075,4.225226615,5.186826991
Samsung,Android,7.8,8.0,1.9,16.0,4.0,1820.0,179.0,2013,683,4.387262901,6.37873174
Samsung,Android,10.29,5.0,0.3,32.0,4.0,2100.0,134.2,2013,935,3.642049867,5.34958066
Samsung,Others,5.18,2.0,1.3,16.0,4.0,800.0,99.8,2013,544,3.2429829,4.247780701
Samsung,Android,10.16,5.0,0.3,32.0,4.0,1800.0,121.9,2013,1032,3.460723361,5.179252259
Samsung,Android,12.88,13.0,2.0,32.0,4.0,2800.0,154.0,2013,867,5.200208273,6.522871906
Samsung,Android,10.16,3.15,1.3,16.0,4.0,1500.0,126.0,2013,1018,3.526654599,4.784821514
Samsung,Android,10.24,5.0,0.3,16.0,4.0,1800.0,132.5,2013,1004,3.295836866,5.016749895
Samsung,Android,7.75,3.0,1.3,16.0,4.0,1300.0,118.9,2013,705,3.434632158,4.373994463
Samsung,Android,7.75,3.0,1.3,16.0,4.0,1300.0,118.2,2013,600,3.074543454,4.280962432
Samsung,Android,10.16,2.0,1.3,16.0,4.0,1500.0,121.0,2013,807,3.330774917,4.48919801
Samsung,Android,25.43,8.0,2.0,16.0,4.0,8220.0,130.4,2013,971,4.773815312,5.915581924
Samsung,Android,12.88,13.0,2.0,16.0,4.0,3200.0,168.0,2013,563,4.089164502,6.037679971
Samsung,Others,5.18,2.0,1.3,16.0,4.0,1200.0,99.5,2013,552,3.450622265,4.384398819
Samsung,Android,10.16,5.0,1.3,16.0,4.0,1750.0,130.4,2013,724,3.353406718,4.933394214
Samsung,Others,7.62,2.0,1.3,256.0,0.25,1000.0,118.8,2013,1005,4.088829382,4.79785453
Samsung,Windows,12.12,8.0,1.2,16.0,4.0,2000.0,144.0,2013,1080,4.569232079,5.736507779
Samsung,Android,10.24,16.0,1.9,32.0,4.0,2330.0,208.0,2013,831,4.445705411,5.640096923
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1500.0,115.0,2013,674,3.375537635,4.866764924
Samsung,Android,10.24,8.0,1.9,32.0,4.0,1900.0,107.0,2013,1073,4.03724497,5.431010908
Samsung,Android,12.7,8.0,2.0,16.0,4.0,2600.0,153.0,2013,1086,4.140114296,5.733858942
Samsung,Android,20.32,5.0,1.3,16.0,4.0,4450.0,314.0,2013,971,4.783567386,5.59697647
Samsung,Android,25.43,3.15,1.3,16.0,4.0,6800.0,510.0,2013,969,4.71357606,5.674628257
Samsung,Android,25.43,3.15,1.3,16.0,4.0,6800.0,510.0,2013,1087,5.030699325,5.80733135
Samsung,Android,25.43,3.15,1.3,16.0,4.0,6800.0,510.0,2013,774,4.979213424,5.560258465
Samsung,Android,7.82,5.0,1.9,16.0,4.0,1500.0,119.1,2013,783,3.571221411,4.50335892
Samsung,Android,10.24,5.0,0.3,32.0,4.0,1800.0,124.0,2013,822,4.178072778,5.082955956
Samsung,Android,17.78,3.15,1.3,32.0,4.0,4000.0,302.0,2013,849,4.244774041,4.933466231
Samsung,Android,17.78,3.15,1.3,32.0,4.0,4000.0,306.0,2013,614,4.547752915,5.008499682
Samsung,Android,15.32,8.0,1.9,32.0,4.0,3200.0,199.0,2013,745,4.083789048,5.706013318
Samsung,Android,12.9,8.0,1.9,32.0,4.0,2600.0,182.0,2013,704,4.553666343,5.636038823
Samsung,Android,10.16,3.15,1.3,16.0,4.0,1500.0,128.5,2013,984,3.824065727,5.135327738
Samsung,Android,10.34,5.0,0.3,32.0,4.0,2000.0,143.9,2013,763,3.860729711,5.130017051
Samsung,Android,7.62,2.0,1.3,16.0,4.0,1200.0,100.5,2013,715,3.431403224,4.500920165
Samsung,Android,7.62,2.0,1.3,16.0,4.0,1200.0,100.5,2013,737,3.371081758,4.258587006
Samsung,Android,12.7,13.0,2.0,16.0,4.0,2600.0,130.0,2013,574,3.883211924,5.796908453
Samsung,Android,12.7,13.0,2.0,16.0,4.0,2600.0,130.0,2013,985,4.100326634,5.768539722
Samsung,Android,12.7,13.0,2.0,16.0,4.0,2600.0,132.0,2013,1032,4.864607093,6.135759677
Samsung,Android,12.7,13.0,2.0,16.0,4.0,2600.0,130.1,2013,887,4.800819203,6.087865041
Samsung,Android,20.32,5.0,1.3,16.0,4.0,4600.0,338.0,2013,644,4.963473803,5.770163048
Samsung,Android,20.32,5.0,1.3,16.0,4.0,4600.0,338.0,2013,552,4.76669362,5.631068402
Samsung,Android,5.28,2.0,1.3,16.0,4.0,1200.0,96.0,2013,965,3.741234684,4.782897874
Samsung,Others,7.75,3.15,1.3,16.0,4.0,1000.0,130.4,2013,913,3.612538221,4.378018613
Samsung,Others,7.62,3.15,1.3,16.0,4.0,1000.0,130.4,2013,866,3.335413641,4.236422661
Samsung,Others,7.62,2.0,1.3,16.0,4.0,1000.0,89.2,2013,542,2.855895328,4.073971772
Samsung,Others,5.28,1.3,1.3,16.0,4.0,1000.0,130.4,2013,620,3.283539338,3.880119456
Samsung,Android,8.31,3.15,1.3,16.0,4.0,1300.0,112.0,2013,611,3.569250967,4.507336826
Samsung,Android,7.75,5.0,0.3,16.0,4.0,1300.0,120.6,2013,777,3.193352868,4.795046467
Samsung,Android,10.29,5.0,1.3,32.0,4.0,2000.0,139.1,2013,1024,3.90479696,5.188167623
Samsung,Android,10.16,5.0,0.3,16.0,4.0,1700.0,148.5,2013,950,4.305685401,5.243438705
Samsung,Android,10.24,8.0,2.0,32.0,4.0,1650.0,121.0,2013,963,4.14234076,5.34596402
Samsung,Windows,10.16,5.0,1.2,32.0,4.0,2100.0,125.0,2013,713,3.978933711,5.293857436
Samsung,Android,11.81,8.0,1.9,32.0,4.0,2100.0,134.0,2013,785,3.981922133,4.702750514
Others,Android,15.29,22.6,8.0,128.0,4.0,3130.0,146.0,2019,262,4.873669439,6.39582905
Others,Android,15.21,12.0,16.0,64.0,4.0,2900.0,165.0,2018,417,4.816645932,5.994235704
Others,Android,12.88,12.0,13.0,32.0,4.0,4000.0,175.0,2018,607,4.631325143,5.700844831
Others,Android,12.83,12.0,8.0,64.0,4.0,2700.0,140.0,2018,470,4.273745191,5.992863568
Others,Android,15.24,12.0,16.0,64.0,4.0,3200.0,167.4,2018,518,5.100110301,5.995655752
Others,Android,15.24,12.0,16.3,64.0,4.0,3130.0,181.0,2018,412,4.831986983,5.854441351
Others,Android,15.24,12.0,16.0,64.0,4.0,3200.0,165.4,2018,532,5.128833059,5.990088601
Others,Android,12.83,16.0,20.0,64.0,4.0,3020.0,140.0,2018,666,5.001930853,5.518376165
Others,Android,12.75,12.0,8.0,16.0,4.0,3100.0,165.0,2018,665,4.213312081,4.690797272
Others,Android,12.83,12.0,5.0,32.0,4.0,5000.0,165.0,2018,709,4.469350463,5.13732668
Others,Android,12.83,13.0,8.0,128.0,4.0,3020.0,140.0,2017,623,4.882423063,6.110358077
Others,Android,12.88,16.0,13.0,64.0,4.0,3100.0,185.0,2017,864,5.147145579,5.938248353
Others,Android,12.83,16.0,8.0,32.0,4.0,3000.0,160.0,2016,991,4.487062098,5.797546004
Others,Android,12.83,13.0,13.0,64.0,4.0,2600.0,151.0,2016,866,4.782897874,5.481638424
Others,Android,12.88,13.0,2.1,32.0,4.0,3000.0,168.0,2015,703,4.678420648,5.829856967
Others,Android,12.75,8.0,2.1,16.0,4.0,2030.0,154.0,2015,1043,4.162781724,5.700075613
Others,Android,12.7,8.0,1.2,32.0,4.0,2040.0,141.0,2014,1076,3.865350597,5.205653682
Others,Android,12.7,12.0,8.0,64.0,4.0,4900.0,335.0,2018,426,5.320225619,6.55075171
Others,Android,10.16,8.0,1.0,16.0,4.0,4800.0,290.0,2014,654,5.21384821,6.551208898
Others,Android,6.68,5.0,2.0,32.0,4.0,4800.0,270.0,2014,997,4.456089963,6.19311885
Sony,Android,15.37,,8.0,64.0,4.0,3330.0,180.0,2019,328,5.468439816,6.907495245
Sony,Android,15.37,,8.0,64.0,4.0,3000.0,180.0,2019,252,4.772801027,6.061689992
Sony,Android,15.24,,8.0,64.0,4.0,2870.0,162.0,2019,235,4.914271226,5.862579486
Sony,Android,12.88,,8.0,32.0,4.0,3300.0,156.0,2019,195,4.319885238,5.28902432
Sony,Android,15.24,19.0,13.0,64.0,4.0,3300.0,193.0,2018,662,5.340418543,6.214248034
Sony,Android,15.24,23.0,8.0,64.0,4.0,3580.0,205.0,2018,556,4.823421791,5.941906588
Sony,Android,12.9,19.0,13.0,64.0,4.0,3540.0,236.0,2018,520,5.208720833,6.800615403
Sony,Android,12.88,19.0,5.0,64.0,4.0,3180.0,198.0,2018,717,4.473807868,6.13222599
Sony,Android,12.7,19.0,5.0,64.0,4.0,2870.0,168.0,2018,703,4.502694394,6.155537269
Sony,Android,15.24,23.0,8.0,32.0,4.0,3580.0,221.0,2018,454,4.915665057,5.800001332
Sony,Android,12.75,23.0,8.0,32.0,4.0,3300.0,171.0,2018,436,4.637056375,5.598421959
Sony,Android,12.83,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707,5.246866165
Sony,Android,12.75,19.0,13.0,64.0,4.0,2700.0,155.0,2017,636,4.511408806,5.559604128
Sony,Android,12.83,23.0,8.0,32.0,4.0,3430.0,189.0,2017,728,4.728183962,5.600567803
